DapipId,AgencyId,AgencyName,ProgramId,ProgramName,SequentialId,InitialDateFlag,AccreditationDate,AccreditationStatus,ReviewDate,DepartmentDescription,AccreditationEndDate,EndingActionId
155867,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/8/2003 12:00:00 AM,Accredited,12/31/2013,,11/4/2024 12:00:00 AM,1
156569,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/16/1978 12:00:00 AM,Accredited,12/31/2012,,11/4/2024 12:00:00 AM,1
236355,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,1/1/2007 12:00:00 AM,Accredited,,Department of Spiritual Care,11/4/2024 12:00:00 AM,2
242617,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,12/9/2022 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,1
224420,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/29/1999 12:00:00 AM,Accredited,12/31/2027,,11/4/2024 12:00:00 AM,1
231040,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/8/2021 12:00:00 AM,Accredited,12/31/2024,,11/4/2024 12:00:00 AM,1
228237,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/3/2011 12:00:00 AM,Accredited,,,11/10/2013 12:00:00 AM,1
257754,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/8/2024 12:00:00 AM,Preaccredited,12/31/2026,,11/4/2024 12:00:00 AM,1
133872002,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/16/2014 12:00:00 AM,Accredited,12/31/2018,,11/4/2024 12:00:00 AM,1
133368004,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,10/23/1974 12:00:00 AM,Accredited,12/31/2025,,11/4/2024 12:00:00 AM,2
146199,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/16/2014 12:00:00 AM,Accredited,12/31/2028,,11/4/2024 12:00:00 AM,1
145497,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,2/4/1996 12:00:00 AM,Accredited,12/31/2015,,11/4/2024 12:00:00 AM,1
126128006,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/1/1972 12:00:00 AM,Accredited,12/31/2029,,11/4/2024 12:00:00 AM,2
123369003,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,5/1/2015 12:00:00 AM,Accredited,,,9/25/2019 12:00:00 AM,1
181996,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/1/1995 12:00:00 AM,Accredited,12/31/2015,,11/4/2024 12:00:00 AM,1
148247,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/1/2000 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,2
180850,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Estimated,4/1/2010 12:00:00 AM,Accredited,12/31/2027,,11/4/2024 12:00:00 AM,2
180869,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,5/21/1979 12:00:00 AM,Accredited,12/31/2023,,11/4/2024 12:00:00 AM,1
180902,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/1/1972 12:00:00 AM,Accredited,12/31/2028,,11/4/2024 12:00:00 AM,2
181987,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,10/15/1986 12:00:00 AM,Accredited,10/15/2023,,12/7/2006 12:00:00 AM,1
146214,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/8/2024 12:00:00 AM,Preaccredited,12/31/2026,,11/4/2024 12:00:00 AM,1
147554,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/14/2002 12:00:00 AM,Accredited,11/14/2023,,11/4/2024 12:00:00 AM,1
177199,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/1/1991 12:00:00 AM,Accredited,12/31/2019,,12/20/2016 12:00:00 AM,1
128629026,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,9/10/1987 12:00:00 AM,Accredited,12/31/2028,,11/4/2024 12:00:00 AM,2
156569002,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,5/13/2013 12:00:00 AM,Accredited,,,11/4/2024 12:00:00 AM,1
149143002,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/14/2002 12:00:00 AM,Accredited,12/31/2029,Harborview Medical Center,11/4/2024 12:00:00 AM,2
109776,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,12/8/2023 12:00:00 AM,Accredited,12/31/2029,,11/4/2024 12:00:00 AM,1
111212,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/1/1975 12:00:00 AM,Accredited,12/31/2015,,11/4/2024 12:00:00 AM,1
152886,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,5/1/1991 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,2
151643,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/21/2002 12:00:00 AM,Accredited,12/31/2017,,12/1/2015 12:00:00 AM,1
247287,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,12/9/2022 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,1
247296,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,5/8/2019 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,1
248314,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/13/2019 12:00:00 AM,Accredited,12/31/2025,,11/4/2024 12:00:00 AM,3
196200,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/1/1972 12:00:00 AM,Accredited,12/31/2029,,11/4/2024 12:00:00 AM,2
196316,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Estimated,4/1/2010 12:00:00 AM,Accredited,12/31/2018,,11/4/2024 12:00:00 AM,1
248387,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/15/2017 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,1
248378,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/13/2019 12:00:00 AM,Preaccredited,12/31/2028,,11/4/2024 12:00:00 AM,2
251905,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/19/2021 12:00:00 AM,Preaccredited,12/31/2028,,11/4/2024 12:00:00 AM,2
250850,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/20/2020 12:00:00 AM,Accredited,12/31/2029,,11/4/2024 12:00:00 AM,1
250869,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/27/2022 12:00:00 AM,Accredited,12/31/2027,,11/4/2024 12:00:00 AM,1
205373,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/1/1985 12:00:00 AM,Accredited,12/31/2028,,11/4/2024 12:00:00 AM,2
205391,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/19/1979 12:00:00 AM,Accredited,12/31/2028,,11/4/2024 12:00:00 AM,2
205221,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,4/29/1980 12:00:00 AM,Accredited,12/31/2011,,8/31/2023 12:00:00 AM,1
205230,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/17/2001 12:00:00 AM,Accredited,12/31/2021,,11/4/2024 12:00:00 AM,1
205300,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/1/1982 12:00:00 AM,Accredited,12/31/2029,,11/4/2024 12:00:00 AM,3
205355,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,5/7/2009 12:00:00 AM,Accredited,12/31/2028,,11/4/2024 12:00:00 AM,2
250027,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,6/18/2020 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,1
250036,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,7/1/1993 12:00:00 AM,Accredited,12/31/2026,,11/4/2024 12:00:00 AM,1
253187,53,"Association for Clinical Pastoral Education, Inc., Accreditation Commission",66,(SCPE) - Clinical pastoral education (CPE) centers offering CPE and supervisory CPE programs,1,Actual,11/1/1986 12:00:00 AM,Accredited,12/29/2023,,11/4/2024 12:00:00 AM,1
